"","state","date","confirmed","deaths","active","people_tested","negative","positive","totaltestresults","mortality_rate","incident_rate"
"7306","PA",2020-06-05,78335,5832,21484,491502,424201,75005,499206,0.0744494797983022,0.159378802120846
"7307","PA",2020-06-06,78815,5898,20848,499206,435122,75706,510828,0.0748334707860179,0.157880714574745
"7308","PA",2020-06-07,79505,5931,21014,510828,444173,76212,520385,0.0745990818187535,0.155639471602966
"7309","PA",2020-06-08,79908,5943,20295,520385,451387,76563,527950,0.0743730289833308,0.153555540609357
"7310","PA",2020-06-09,80339,5953,20716,527950,459248,77056,536304,0.0740985075741545,0.152171607159769
"7311","PA",2020-06-10,80870,6014,21186,536304,466964,77466,544430,0.0743662668480277,0.150791342223813
"7312","PA",2020-06-11,81316,6062,20694,544430,476439,77933,554372,0.0745486743076393,0.149359880976434
"7313","PA",2020-06-12,81848,6113,20070,554372,488385,77999,566384,0.0746872251001857,0.147640934246318
"7314","PA",2020-06-13,82481,6162,19380,566384,496589,78462,575051,0.0747081145960888,0.145627348230176
"7315","PA",2020-06-14,82944,6211,18672,575051,504435,78798,583233,0.0748818479938272,0.144237641530925
"7316","PA",2020-06-15,83203,6215,18678,583233,513909,79121,593030,0.0746968258356069,0.142658251504973
"7317","PA",2020-06-16,83589,6243,18797,593030,523609,79483,603092,0.0746868607113376,0.140952397011956
"7318","PA",2020-06-17,83978,6276,18090,603092,533013,79818,612831,0.0747338588677987,0.139245753550039
"7319","PA",2020-06-18,84289,6319,18107,612831,543832,80236,624068,0.0749682639490325,0.137540365941018
"7320","PA",2020-06-19,84683,6361,17343,624068,556456,80762,637218,0.0751154304878193,0.135695148605601
"7321","PA",2020-06-20,85199,6399,16614,637218,566461,81266,647727,0.075106515334687,0.133704634834546
"7322","PA",2020-06-21,85590,6419,16597,647727,576015,81730,657745,0.0749970790980255,0.132139003005896
"7323","PA",2020-06-22,85935,6423,16580,657745,585662,82186,667848,0.0747425379647408,0.130650936153068
"7324","PA",2020-06-23,86576,6426,16045,667848,596407,82696,679103,0.0742238033635188,0.12963428804159
"7325","PA",2020-06-24,87208,6464,16242,679103,608217,83191,691408,0.0741216402164939,0.128416455235804
"7326","PA",2020-06-25,87685,6518,16665,691408,621031,83770,704801,0.0743342646974967,0.126820921944785
"7327","PA",2020-06-26,88141,6557,16244,704801,634711,84370,719081,0.0743921670959032,0.125057995093651
"7328","PA",2020-06-27,88860,6579,16473,719081,634711,84370,719081,0.0740378122889939,0.123574395652228
"7329","PA",2020-06-28,89446,6603,17035,719081,657486,85496,742982,0.0738210764036402,0.124389324707509
"7330","PA",2020-06-29,89863,6606,16571,742982,666901,85988,752889,0.073511901449985,0.1209490943253
"7331","PA",2020-06-30,90467,6614,16783,752889,677581,86606,764187,0.0731095316524257,0.120159811074408
"7332","PA",2020-07-01,91139,6649,16938,764187,689562,87242,776804,0.0729544980743699,0.119262693555373
"7333","PA",2020-07-02,91775,6684,17043,776804,702199,88074,790273,0.0728302914737129,0.118144345291734
"7334","PA",2020-07-03,92612,6712,17203,790273,715403,88741,804144,0.0724744093637973,0.117189882483648
"7335","PA",2020-07-04,93392,6746,17429,804144,725448,89375,814823,0.0722331677231454,0.116138403072087
"7336","PA",2020-07-05,93922,6749,17461,814823,734846,89854,824700,0.0718574987755797,0.115266751183999
"7337","PA",2020-07-06,94403,6753,17564,824700,743020,90304,833324,0.0715337436310287,0.114469504062083
"7338","PA",2020-07-07,95100,6754,17909,833324,758803,91299,850102,0.0710199789695058,0.114121278158315
"7339","PA",2020-07-08,95898,6787,18674,850102,774378,92148,866526,0.0707731130993347,0.112807639553842
"7340","PA",2020-07-09,96725,6812,18960,866526,787156,92867,880023,0.0704264667872835,0.111623886646217
"7341","PA",2020-07-10,97542,6848,19187,880023,804764,93876,898640,0.0702056549998975,0.110840284856191
"7342","PA",2020-07-11,98482,6880,19318,898640,817634,94689,912323,0.0698604821185597,0.109590047182409
"7343","PA",2020-07-12,99216,6897,19409,912323,829018,95266,924284,0.0695149975810353,0.108750957720018
"7344","PA",2020-07-13,99794,6904,19536,924284,835732,95742,931474,0.0691825159829248,0.107968979231492
"7345","PA",2020-07-14,100330,6911,19698,931474,850612,96671,947283,0.0688826871324629,0.107711004279239
"7346","PA",2020-07-15,101266,6931,19899,947283,870984,97665,968649,0.0684435052238659,0.106901527843316
"7347","PA",2020-07-16,102269,6957,20876,968649,885195,98446,983641,0.0680264791872415,0.105579007462972
"7348","PA",2020-07-17,103075,6984,21273,983641,899912,99478,999390,0.067756487994179,0.104789247296524
"7349","PA",2020-07-18,104079,7004,21472,999390,912486,100241,1012727,0.0672950355018784,0.104142526941434
"7350","PA",2020-07-19,104780,7015,21582,1012727,926352,101027,1027379,0.0669497995800725,0.10346322355383
"7351","PA",2020-07-20,105384,7022,21582,1027379,938175,101738,1039913,0.066632505883246,0.10257558311003
"7352","PA",2020-07-21,106405,7025,22600,1039913,952998,102765,1055763,0.0660213335839481,0.102321059550174
"7353","PA",2020-07-22,107460,7051,23336,1055763,968081,103396,1071477,0.0656151126000372,0.101784207251059
"7354","PA",2020-07-23,108187,7077,23563,1071477,981259,104358,1085617,0.0654145137585847,0.100969969490712
"7355","PA",2020-07-24,109037,7093,23676,1085617,999377,105571,1104948,0.0650513128571036,0.100437815546367
"7356","PA",2020-07-25,110292,7116,23998,1104948,1016705,106625,1123330,0.0645196387770645,0.0998164619511506
"7357","PA",2020-07-26,111115,7124,24023,1123330,1028776,107425,1136201,0.0641137560185393,0.0989157237855305
"7358","PA",2020-07-27,111745,7127,24050,1136201,1042424,108264,1150688,0.0637791400062643,0.0983496758056013
"7359","PA",2020-07-28,112995,7131,24666,1150688,1059776,109384,1169160,0.063108987123324,0.0981977738535554
"7360","PA",2020-07-29,114083,7154,24891,1169160,1073863,110218,1184081,0.0627087296091442,0.0975768928119334
"7361","PA",2020-07-30,114939,7171,25105,1184081,1088859,111078,1199937,0.0623896153611916,0.0970702173246594
"7362","PA",2020-07-31,115807,7194,25305,1199937,1104824,112048,1216872,0.0621205972005146,0.0965109001555915
"7363","PA",2020-08-01,116787,7207,25544,1216872,1119386,112936,1232322,0.0617106356015652,0.0959731179614619
"7364","PA",2020-08-02,117468,7219,24418,1232322,1130979,113590,1244569,0.0614550345626043,0.0953224887651117
"7365","PA",2020-08-03,118033,7223,24482,1244569,1142414,114155,1256569,0.0611947506205892,0.0948384541154408
"7366","PA",2020-08-04,118894,7224,24913,1256569,1156520,115009,1271529,0.0607600047100779,0.0946179636772831
"7367","PA",2020-08-05,119724,7248,26220,1271529,1169011,115714,1284725,0.0605392402525809,0.0941575064351658
"7368","PA",2020-08-06,120446,7254,25250,1284725,1183730,116521,1300251,0.0602261594407452,0.0937523594543579
"7369","PA",2020-08-07,121247,7282,25410,1300251,1199620,117279,1316899,0.060059217960032,0.0932489188625888
"7370","PA",2020-08-08,122028,7296,24428,1316899,1214965,118092,1333057,0.0597895564952306,0.0926631427315231
"7371","PA",2020-08-09,122665,7310,24425,1333057,1228358,118852,1347210,0.0595932009945787,0.0920178206933387
"7372","PA",2020-08-10,123312,7311,25071,1347210,1240830,119453,1360283,0.0592886337096146,0.0915313870888726
"7373","PA",2020-08-11,124221,7314,24929,1360283,1255313,120281,1375594,0.0588789335136571,0.0913199679772518
"7374","PA",2020-08-12,125016,7343,25057,1375594,1271976,121130,1393106,0.0587364817303385,0.0908814664792083
"7375","PA",2020-08-13,125918,7380,24057,1393106,1288873,122121,1410994,0.0586095713083118,0.0903865176088539
"7376","PA",2020-08-14,126905,7395,24256,1410994,1304739,122950,1427689,0.058271935699933,0.0899401414889078
"7377","PA",2020-08-15,127732,7434,24397,1427689,1319884,123800,1443684,0.0581999812106598,0.0894676641761616
"7378","PA",2020-08-16,128531,7451,24516,1443684,1332403,124460,1456863,0.0579704507083894,0.0890298708027518
"7379","PA",2020-08-17,129070,7453,23294,1456863,1342475,124844,1467319,0.0577438599209731,0.0885944663293666
"7380","PA",2020-08-18,129647,7453,23568,1467319,1353987,125579,1479566,0.0574868681882342,0.0883563833086057
"7381","PA",2020-08-19,130247,7474,23566,1479566,1368318,126149,1494467,0.0573832794613312,0.0880305440919837
"7382","PA",2020-08-20,130905,7508,23740,1494467,1386071,126940,1513011,0.0573545701080937,0.0875931017546724
"7383","PA",2020-08-21,131692,7520,22620,1513011,1399509,127633,1527142,0.0571029371563952,0.0870396844438011
"7384","PA",2020-08-22,132417,7537,22774,1527142,1412124,128429,1540553,0.0569186735842075,0.0867090290228414
"7385","PA",2020-08-23,133160,7555,22862,1540553,1423972,129048,1553020,0.0567362571342746,0.0864364939083563
"7386","PA",2020-08-24,133679,7557,22884,1553020,1433364,129474,1562838,0.0565309435289013,0.0860768051924637
"7387","PA",2020-08-25,134204,7557,21774,1562838,1445170,130035,1575205,0.056309797025424,0.0858719841723838
"7388","PA",2020-08-26,134760,7582,21850,1575205,1457642,130536,1588178,0.0562629860492728,0.0855507695823718
"7389","PA",2020-08-27,135279,7613,21932,1588178,1471765,131156,1602921,0.0562762882635147,0.0851787394108217
"7390","PA",2020-08-28,135912,7622,22054,1602921,1488835,131991,1620826,0.0560804049679204,0.0847902048822119
"7391","PA",2020-08-29,136781,7642,22227,1620826,1504108,132834,1636942,0.0558703328678691,0.0843896877271219
"7392","PA",2020-08-30,137576,7656,20997,1636942,1515899,133504,1649403,0.0556492411467116,0.0840445171545479
"7393","PA",2020-08-31,138134,7658,21003,1649403,1524195,134025,1658220,0.0554389216268261,0.0837478772622579
"7394","PA",2020-09-01,138795,7659,21236,1658220,1539969,134795,1674764,0.0551821031016967,0.0837011976697905
"7395","PA",2020-09-02,139548,7678,22687,1674764,1552085,135611,1687696,0.0550204947401611,0.083323978781488
"7396","PA",2020-09-03,140532,7705,21626,1687696,1565443,136771,1702214,0.0548273702786554,0.0832685507342555
"7397","PA",2020-09-04,141570,7724,23062,1702214,1576879,137662,1714541,0.0545595818323091,0.0831681562952719
"7398","PA",2020-09-05,142495,7735,21878,1714541,1589081,138625,1727706,0.0542826064072424,0.0831097069128122
"7399","PA",2020-09-06,143280,7750,23244,1727706,1599299,139316,1738615,0.0540898939140145,0.0829307764168209
"7400","PA",2020-09-07,143824,7750,21835,1738615,1608378,139863,1748241,0.0538853042607632,0.0827233171231124
"7401","PA",2020-09-08,144540,7771,22082,1748241,1614717,140359,1755076,0.0537636640376366,0.0826773883005833
"7402","PA",2020-09-09,145156,7780,23686,1755076,1625640,141290,1766930,0.0535975088869905,0.0827063899227156
"7403","PA",2020-09-10,146029,7794,22378,1766930,1639349,141877,1781226,0.0533729601654466,0.0826456056550061
"7404","PA",2020-09-11,146696,7807,22550,1781226,1652028,142885,1794913,0.0532189016742106,0.0823567587717673
"7405","PA",2020-09-12,147703,7829,22709,1794913,1664000,143805,1807805,0.0530050168243028,0.0822897822902837
"7406","PA",2020-09-13,148635,7829,22886,1807805,1664000,143881,1807881,0.0526726544891849,0.0822184914855308
"7407","PA",2020-09-14,148635,7829,22886,1807881,1684609,145063,1829672,0.0526726544891849,0.0822150351710096
"7408","PA",2020-09-15,150000,7855,23194,1829672,1695284,146214,1841498,0.0523666666666667,0.0819819071396403
"7409","PA",2020-09-16,151044,7860,23289,1841498,1708131,146990,1855121,0.0520378167951061,0.0820223535404328
"7410","PA",2020-09-17,151850,7882,23437,1855121,1721275,147923,1869198,0.0519064866644715,0.0818544989787728
"7411","PA",2020-09-18,152775,7893,23586,1869198,1732805,148683,1881488,0.0516642120765832,0.0817329143301031
"7412","PA",2020-09-19,153522,7921,23681,1881488,1746280,149845,1896125,0.0515952111098084,0.0815960558876804
"7413","PA",2020-09-20,154236,7940,23424,1896125,1758332,150578,1908910,0.0514795508182266,0.0813427384797943
"7414","PA",2020-09-21,154867,7960,24035,1908910,1767181,150812,1917993,0.0513989423182473,0.081128497414755
"7415","PA",2020-09-22,155693,7985,24043,1917993,1777916,151646,1929562,0.0512868272818945,0.0811749573642865
"7416","PA",2020-09-23,156477,8002,25642,1929562,1790412,152544,1942956,0.0511385059785144,0.0810945696484487
"7417","PA",2020-09-24,157336,8038,25738,1942956,1803470,153397,1956867,0.0510881171505568,0.080977644372801
"7418","PA",2020-09-25,158181,8054,24342,1956867,1816397,154203,1970600,0.0509163553144815,0.0808338021950393
"7419","PA",2020-09-26,159014,8065,24503,1970600,1830292,155232,1985524,0.0507188046335543,0.0806931898914036
"7420","PA",2020-09-27,159933,8083,24560,1985524,1845070,156150,2001220,0.0505399135888153,0.0805495174069918
"7421","PA",2020-09-28,160744,8086,25368,2001220,1855491,156826,2012317,0.0503035883143383,0.0803230029681894
"7422","PA",2020-09-29,161594,8088,24909,2012317,1866761,157814,2024575,0.0500513632931916,0.0803024573166156
"7423","PA",2020-09-30,163180,8101,27250,2024575,1879127,158967,2038094,0.0496445642848388,0.0805996320215354
"7424","PA",2020-10-01,164099,8130,25617,2038094,1889639,160123,2049762,0.0495432635177545,0.0805159133975175
"7425","PA",2020-10-02,165044,8144,25600,2049762,1904971,161284,2066255,0.0493444172463101,0.0805186163076494
"7426","PA",2020-10-03,166238,8162,25824,2066255,1904971,161284,2066255,0.0490982807781614,0.0804537678069745
"7427","PA",2020-10-04,166238,8180,25806,2066255,1931635,163535,2095170,0.0492065592704436,0.0804537678069745
"7428","PA",2020-10-05,168126,8195,25833,2095170,1940952,164207,2105159,0.0487432045013859,0.0802445624937356
"7429","PA",2020-10-06,169101,8207,26245,2105159,1951992,165243,2117235,0.0485331251737127,0.0803269491758105
"7430","PA",2020-10-07,170224,8223,26502,2117235,1967542,166552,2134094,0.048306936742175,0.0803991998998694
"7431","PA",2020-10-08,171527,8247,28373,2134094,1985103,167928,2153031,0.0480798941274552,0.0803746226736029
"7432","PA",2020-10-09,172948,8268,28659,2153031,1999765,169308,2169073,0.0478062770312464,0.0803276868749219
"7433","PA",2020-10-10,174329,8292,28898,2169073,2019440,171050,2190490,0.0475652358471625,0.0803702779943321
"7434","PA",2020-10-11,175797,8324,28923,2190490,2033645,172216,2205861,0.0473500685449695,0.0802546462207086
"7435","PA",2020-10-12,176781,8330,29901,2205861,2044706,173304,2218010,0.0471204484644843,0.080141495769679
"7436","PA",2020-10-13,177819,8347,29096,2218010,2060093,174646,2234739,0.0469409905578144,0.0801705132077854
"7437","PA",2020-10-14,179651,8361,31574,2234739,2074729,175922,2250651,0.0465402363471397,0.0803901484692396
"7438","PA",2020-10-15,180935,8391,31807,2250651,2089197,177520,2266717,0.0463757703042529,0.0803922953847576
"7439","PA",2020-10-16,182486,8413,32057,2266717,2103044,179086,2282130,0.0461021667415583,0.0805067416885302
"7440","PA",2020-10-17,184165,8434,32463,2282130,2119850,180943,2300793,0.0457958895555616,0.0806987332010008
"7441","PA",2020-10-18,185668,8442,32472,2300793,2132651,182212,2314863,0.0454682551651335,0.0806973943331712
"7442","PA",2020-10-19,186754,8465,33535,2314863,2143966,183315,2327281,0.0453270077213875,0.0806760486473714
"7443","PA",2020-10-20,188381,8475,33254,2327281,2155639,184872,2340511,0.0449886135013616,0.080944673204482
"7444","PA",2020-10-21,189970,8516,35406,2340511,2167536,186297,2353833,0.044828130757488,0.0811660359639412
"7445","PA",2020-10-22,191333,8546,35613,2353833,2185079,188360,2373439,0.0446655830410854,0.0812857156816138
"7446","PA",2020-10-23,193401,8574,36023,2373439,2200868,190579,2391447,0.0443327593962803,0.0814855574548156
"7447","PA",2020-10-24,195655,8608,38396,2391447,2215057,192622,2407679,0.0439958089494263,0.0818144830305668
"7448","PA",2020-10-25,197370,8636,38489,2407679,2229977,194288,2424265,0.043755383290267,0.0819752134732246
"7449","RI",2020-04-12,2665,63,2602,20350,18578,3142,21532,0.0236397748592871,0.130958230958231
"7450","RI",2020-04-13,2665,63,2602,20661,19431,3329,23516,0.0236397748592871,0.12898698030105
"7451","RI",2020-04-14,3251,80,3171,22900,20990,3596,24612,0.0246078129806213,0.141965065502183
"7452","RI",2020-04-15,3251,80,3171,25897,22567,3903,26688,0.0246078129806213,0.12553577634475
"7453","RI",2020-04-16,3529,87,3442,28064,24657,4295,28838,0.0246528761688864,0.125748289623717
"7454","RI",2020-04-17,4177,118,4059,30761,26157,4585,31779,0.0282499401484319,0.135788823510289
"7455","RI",2020-04-18,4491,137,4354,32826,27527,4868,33904,0.0305054553551548,0.136812282946445
"7456","RI",2020-04-19,4706,150,4556,34699,29289,5207,35950,0.0318742031449214,0.135623505000144
"7457","RI",2020-04-20,5090,155,4935,37080,30883,5585,38378,0.0304518664047151,0.137270765911543
"7458","RI",2020-04-21,5500,171,5329,39333,32606,5972,40679,0.0310909090909091,0.139831693488928
"7459","RI",2020-04-22,5841,181,5660,41722,34528,6354,43233,0.0309878445471666,0.139998082546378
"7460","RI",2020-04-24,6256,189,6067,44419,39071,7188,48990,0.0302109974424552,0.140840631261397
"7461","RI",2020-04-25,6699,202,6497,47257,40860,7493,52765,0.0301537542916853,0.141756776773811
"7462","RI",2020-04-26,7129,215,6914,50891,42746,7769,55364,0.0301585075045588,0.140083708317777
"7463","RI",2020-04-27,7439,226,7213,53403,43915,7972,57989,0.0303804274768114,0.139299290302043
"7464","RI",2020-04-28,7708,233,7475,55885,45689,8296,59858,0.0302283341982356,0.137926098237452
"7465","RI",2020-04-29,7927,239,7688,57693,48143,8668,62531,0.0301501198435726,0.137399684537119
"7466","RI",2020-04-30,8247,251,7996,60165,50100,9016,66350,0.0304353098096277,0.137073049114934
"7467","RI",2020-05-01,8621,266,7894,63710,52328,9333,69551,0.0308548892239879,0.135316276879611
"7468","RI",2020-05-02,8962,279,8198,66648,53623,9522,73091,0.0311314438741352,0.134467650942264
"7469","RI",2020-05-03,9289,296,8462,69928,55233,9703,75274,0.0318656475401012,0.132836631964306
"7470","RI",2020-05-04,9477,320,8592,71927,56802,9994,77717,0.0337659596918856,0.131758588568966
"7471","RI",2020-05-05,9652,341,8710,74136,58781,10297,80202,0.0353294653957729,0.130193158519478
"7472","RI",2020-05-06,9933,355,8939,76435,60718,10639,83508,0.0357394543441055,0.129953555308432
"7473","RI",2020-05-07,10205,370,9170,79373,62647,10910,86825,0.0362567368936796,0.128570168697164
"7474","RI",2020-05-08,10530,388,9446,82318,64338,11141,90219,0.0368471035137702,0.127918559731772
"7475","RI",2020-05-09,10779,399,9650,85266,66604,11427,93176,0.0370164208182577,0.126416156498487
"7476","RI",2020-05-10,10989,418,9799,87815,68106,11613,96976,0.038038038038038,0.125138074360872
"7477","RI",2020-05-11,11274,422,10043,91213,69365,11788,99373,0.0374312577612205,0.123600802517185
"7478","RI",2020-05-12,11450,430,10179,93332,70916,12007,101487,0.0375545851528384,0.122680324004629
"7479","RI",2020-05-13,11614,444,10307,95239,72840,12203,104485,0.0382297227484071,0.121945841514506
"7480","RI",2020-05-14,11835,462,10487,97922,74767,12431,108466,0.0390367553865653,0.120861502011805
"7481","RI",2020-05-15,12016,468,10645,101601,76467,12663,112203,0.038948069241012,0.118266552494562
"7482","RI",2020-05-16,12219,479,10821,104978,78231,12915,116042,0.0392012439643179,0.116395816266265
"7483","RI",2020-05-17,12434,489,10998,108480,79768,13040,120632,0.0393276499919575,0.114620206489676
"7484","RI",2020-05-18,12674,499,11203,112550,81057,13177,123631,0.0393719425595708,0.112607729897823
"7485","RI",2020-05-19,12795,506,11277,115384,82935,13392,125882,0.0395466979288785,0.110890591416488
"7486","RI",2020-05-20,12951,532,11396,117246,84460,13579,129465,0.0410779090417728,0.110460058338877
"7487","RI",2020-05-21,13356,538,11788,120528,86399,13748,132561,0.0402815214135969,0.110812425328554
"7488","RI",2020-05-22,13571,556,11968,123367,87850,13949,136692,0.0409697148331,0.110005106714113
"7489","RI",2020-05-23,13736,579,12073,127139,89167,14057,140202,0.0421520093185789,0.108039232650878
"7490","RI",2020-05-24,13952,597,12249,130132,89924,14141,143184,0.0427895642201835,0.107214213260382
"7491","RI",2020-05-25,14065,608,12338,132701,90674,14211,144705,0.0432278706007821,0.10599015832586
"7492","RI",2020-05-26,14065,608,12338,132701,92400,14365,146224,0.0432278706007821,0.10599015832586
"7493","RI",2020-05-27,14210,634,12418,135363,93504,14498,149128,0.0446164672765658,0.104976987803166
"7494","RI",2020-05-28,14353,655,12523,138383,94575,14630,151469,0.0456350588727095,0.103719387497019
"7495","RI",2020-05-29,14494,677,12631,140365,96112,14808,155185,0.0467089830274596,0.103259359526948
"7496","RI",2020-05-30,14635,693,12736,146355,97940,14912,159525,0.0473522377861291,0.0999965836493458
"7497","RI",2020-05-31,14819,711,12883,150317,98790,14988,163648,0.0479789459477698,0.0985849903869822
"7498","RI",2020-06-01,14928,718,12958,154493,100112,15087,165474,0.0480975348338692,0.0966257370884118
"7499","RI",2020-06-02,14991,720,12990,156835,101512,15194,168468,0.0480288172903742,0.0955845315140115
"7500","RI",2020-06-03,15112,732,13078,159560,103136,15299,171766,0.048438327157226,0.0947104537478065
"7501","RI",2020-06-04,15219,742,13166,162540,105136,15416,175501,0.0487548459162888,0.0936323366555925
"7502","RI",2020-06-05,15325,756,13243,165923,106656,15521,180235,0.0493311582381729,0.0923621197784514
"7503","RI",2020-06-06,15441,772,13333,170739,107782,15589,183962,0.0499967618677547,0.0904362799360427
"7504","RI",2020-06-07,15441,772,13333,170739,108540,15638,186766,0.0499967618677547,0.0904362799360427
"7505","RI",2020-06-08,15441,772,13333,170739,109424,15683,188453,0.0499967618677547,0.0904362799360427
"7506","RI",2020-06-09,15642,799,13453,179169,110588,15751,190419,0.051080424498146,0.0873030490765702
"7507","RI",2020-06-10,15691,808,13485,180887,111952,15855,193309,0.0514944872857052,0.0867447633052679
"7508","RI",2020-06-11,15756,812,13538,183622,113390,15942,196488,0.0515359228230515,0.0858067116140767
"7509","RI",2020-06-12,15862,823,13620,187803,115483,16023,200175,0.0518850081956878,0.0844608446084461
"7510","RI",2020-06-13,15947,833,13679,191518,116709,16072,204980,0.0522355301937669,0.0832663248363078
"7511","RI",2020-06-14,15947,833,13679,191518,117593,16104,208110,0.0522355301937669,0.0832663248363078
"7512","RI",2020-06-15,15947,833,13679,191518,119304,16180,210220,0.0522355301937669,0.0832663248363078
"7513","RI",2020-06-16,16093,851,13768,200445,120790,16232,213504,0.0528801342198471,0.0802863628426751
"7514","RI",2020-06-17,16164,865,13820,203618,121997,16283,216622,0.0535139816877011,0.0793839444449901
"7515","RI",2020-06-18,16213,876,13848,206470,123216,16354,219563,0.0540307160920249,0.0785247251416671
"7516","RI",2020-06-19,16269,885,13882,211593,124397,16413,222743,0.0543979347224783,0.0768881768300464
"7517","RI",2020-06-20,16337,894,13928,214589,125078,16449,226642,0.0547224092550652,0.0761315817679378
"7518","RI",2020-06-21,16337,894,13928,214589,125701,16476,228600,0.0547224092550652,0.0761315817679378
"7519","RI",2020-06-22,16337,894,13928,214589,127297,16535,229672,0.0547224092550652,0.0761315817679378
"7520","RI",2020-06-23,16459,903,14002,218668,128896,16612,233518,0.0548636004617534,0.07526935811367
"7521","RI",2020-06-24,16533,906,14065,222163,130382,16663,237506,0.0547994919252404,0.0744183324856074
"7522","RI",2020-06-25,16606,912,14121,224993,131788,16708,241120,0.0549199084668192,0.0738067406541537
"7523","RI",2020-06-26,16640,920,14132,228140,133102,16777,244091,0.0552884615384615,0.0729376698518454
"7524","RI",2020-06-27,16661,927,14134,230508,134300,16813,246628,0.0556389172318588,0.0722794870460027
"7525","RI",2020-06-28,16661,927,14134,230508,134878,16835,249912,0.0556389172318588,0.0722794870460027
"7526","RI",2020-06-29,16661,927,14134,230508,136198,16871,251398,0.0556389172318588,0.0722794870460027
"7527","RI",2020-06-30,16764,946,14191,238520,137172,16911,255154,0.0564304461942257,0.0702834143887305
"7528","RI",2020-07-01,16813,950,14232,242282,139063,16976,257151,0.0565038957949206,0.0693943421302449
"7529","RI",2020-07-02,16853,956,14259,244215,140048,17035,261389,0.0567258054945707,0.069008865139324
"7530","RI",2020-07-03,16941,959,14338,248268,140721,17057,264265,0.0566082285579364,0.0682367441635652
"7531","RI",2020-07-04,16991,960,14374,250954,141673,17084,266322,0.0565005002648461,0.0677056352957116
"7532","RI",2020-07-05,16991,960,14374,250954,143047,17108,268696,0.0565005002648461,0.0677056352957116
"7533","RI",2020-07-06,16991,960,14374,250954,144551,17163,271658,0.0565005002648461,0.0677056352957116
"7534","RI",2020-07-07,16991,960,14374,250954,146066,17204,274545,0.0565005002648461,0.0677056352957116
"7535","RI",2020-07-08,17154,969,14508,260690,146066,17204,278058,0.0564882826162994,0.0658022939123096
"7536","RI",2020-07-09,17204,971,14550,163270,147894,17243,281535,0.0564403627063474,0.105371470570221
"7537","RI",2020-07-10,17243,974,14585,165137,149343,17312,285282,0.0564866902511164,0.10441633310524
"7538","RI",2020-07-11,17312,976,14651,166655,149343,17312,289789,0.0563770794824399,0.103879271549008
"7539","RI",2020-07-12,17312,976,14651,166655,149343,17312,292723,0.0563770794824399,0.103879271549008
"7540","RI",2020-07-13,17312,976,14651,166655,155756,17487,294527,0.0563770794824399,0.103879271549008
"7541","RI",2020-07-14,17487,984,14812,173243,157070,17588,297749,0.0562703722765483,0.100939143284289
"7542","RI",2020-07-15,17588,985,14911,174658,158235,17640,301062,0.0560040937002502,0.100699653036219
"7543","RI",2020-07-16,17640,987,14946,175875,159677,17711,305294,0.055952380952381,0.100298507462687
"7544","RI",2020-07-17,17711,988,15012,177388,161408,17793,309068,0.0557845406809328,0.0998432813944573
"7545","RI",2020-07-18,17793,990,15086,179201,161408,17793,313327,0.0556398583712696,0.0992907405650638
"7546","RI",2020-07-19,17793,990,15086,179201,161408,17793,316540,0.0556398583712696,0.0992907405650638
"7547","RI",2020-07-20,17793,990,15086,179201,165721,17904,319187,0.0556398583712696,0.0992907405650638
"7548","RI",2020-07-21,17904,995,15171,183625,166978,17986,321849,0.0555741733690795,0.097503063308373
"7549","RI",2020-07-22,17986,996,15249,184964,168794,18062,326177,0.0553764038696764,0.0972405441058801
"7550","RI",2020-07-23,18062,997,15316,186856,171191,18148,330072,0.0551987598272617,0.0966626707196986
"7551","RI",2020-07-24,18148,1001,15388,189339,171804,18224,334238,0.0551575931232092,0.0958492439486846
"7552","RI",2020-07-25,18224,1002,15453,190028,171804,18224,340063,0.054982440737489,0.095901656597975
"7553","RI",2020-07-26,18224,1002,15453,190028,171804,18224,344434,0.054982440737489,0.095901656597975
"7554","RI",2020-07-27,18224,1002,15453,190028,178103,18515,347435,0.054982440737489,0.095901656597975
"7555","RI",2020-07-28,18515,1004,15719,196618,182235,18725,351472,0.0542263029975695,0.0941673702305994
"7556","RI",2020-07-29,18725,1005,15917,200960,183665,18800,355196,0.053671562082777,0.0931777468152866
"7557","RI",2020-07-30,18800,1007,15983,202465,185569,18950,360095,0.053563829787234,0.0928555552811597
"7558","RI",2020-07-31,18950,1007,16130,204519,186994,19022,364126,0.0531398416886544,0.0926564280091336
"7559","RI",2020-08-01,19022,1007,16192,206016,186994,19022,369302,0.0529387025549364,0.0923326343584964
"7560","RI",2020-08-02,19022,1007,16192,206016,186994,19022,373276,0.0529387025549364,0.0923326343584964
"7561","RI",2020-08-03,19022,1007,16192,206016,190820,19246,376009,0.0529387025549364,0.0923326343584964
"7562","RI",2020-08-04,19246,1010,16398,210066,192563,19390,380973,0.0524784370778344,0.0916188245599002
"7563","RI",2020-08-05,19390,1011,16531,211953,194054,19481,384487,0.0521402784940691,0.0914825456587074
"7564","RI",2020-08-06,19481,1012,16614,213535,196112,19611,389969,0.051948051948052,0.0912309457465989
"7565","RI",2020-08-07,19611,1014,16731,215723,198235,19738,394749,0.0517056753862628,0.0909082480773955
"7566","RI",2020-08-08,19738,1014,16848,217973,200133,19832,398976,0.0513729861181477,0.0905524996215128
"7567","RI",2020-08-09,19738,1014,16848,217973,201584,19906,402375,0.0513729861181477,0.0905524996215128
